Time,steering,throttle,x,y,vx,vy,velocity,yaw,yaw_rate,Error
1.0028119087219238,0.048129593448686184,0.16,1.4558904677378735,2.5015972915630402,-2.0623721682800467,-0.5760489460692408,2.1413106614322976,-2.8630427120454818,0.00032053718498775485,2.3709751027090946
1.0128812789916992,0.04774541218474877,0.16,1.435251038072916,2.495709091094893,-2.0639429664957465,-0.5888200468147087,2.1462920622501818,-2.862523046638094,0.0005123597433537349,2.349537909204717
1.0228500366210938,0.04953544556701449,0.16,1.4145649794919166,2.489886446437758,-2.0686058580999367,-0.5822644657135001,2.1489909502364135,-2.8628124349439164,-0.0003211058823503556,2.3280780036447886
1.0328023433685303,0.04174964929817207,0.16,1.3937677218065028,2.4839745699232205,-2.079725768541385,-0.5911876514537617,2.1621198189662083,-2.8594525381174813,0.0034767728304372523,2.3064845136242362
1.0427217483520508,0.04664494492171138,0.16,1.372948959351757,2.4781205185384096,-2.0818762454745787,-0.5854051384810877,2.1626159801572236,-2.85855445692155,0.0008697198268309661,2.2848896968137393
1.0527734756469727,0.046695371570546367,0.16,1.3519719742054734,2.4724035460224183,-2.0976985146283544,-0.5716972515991348,2.174207167166921,-2.857637845376787,0.0009306194243842115,2.263189804504595
1.06272292137146,0.05008808928365421,0.16,1.330900936991408,2.4666393548677608,-2.1071037214065447,-0.5764191154657539,2.18452399607778,-2.858323000513945,-0.0006930040915322727,2.241386260153976
1.072817325592041,0.04610843923350155,0.16,1.3099366174868572,2.4608703589897063,-2.09643195045508,-0.5768995878054461,2.1743596890346786,-2.857082283002724,0.0012024306329555426,2.219682750914395
1.0827693939208984,0.0430404209844676,0.16,1.2888369518096772,2.454696607882974,-2.1099665677180024,-0.617375110673235,2.198433747959323,-2.8545927992981195,0.0025351765894600117,2.197720671448085
1.092855453491211,0.04669729978838962,0.16,1.2678472839476995,2.4486279560898243,-2.0989667861977646,-0.6068651793149638,2.184936364159459,-2.853915171211736,0.0006722945777322009,2.1758970566873703
1.1028809547424316,0.04978016486105835,0.16,1.2465391770292116,2.4424230802409626,-2.1308106918487946,-0.6204875848861757,2.2193149951043494,-2.8546938572772014,-0.0008077496168796018,2.1537284158693564
1.1128535270690918,0.04548485566020964,0.16,1.2251204744543482,2.4365528768075944,-2.1418702574863335,-0.5870203433368193,2.2208559348584163,-2.853269070104395,0.0014198739587765721,2.131564313241485
1.1228272914886475,0.0479541576519176,0.16,1.2039279210105902,2.43028287621791,-2.1192553443758033,-0.6270000589684521,2.2100616028997577,-2.8532061800730664,2.569097192135215e-05,2.1094846444429316
1.1428472995758057,0.047556142587555195,0.16,1.161073235336581,2.41791446553176,-2.142734283700465,-0.6184205343074956,2.2301915092203433,-2.8525314108146724,0.00069637536744251,2.0649383172384352
1.15287446975708,0.045606955575759646,0.16,1.1395576337516795,2.4117135800973655,-2.15156015849014,-0.6200885434394454,2.239133965913377,-2.851260415612242,0.001291022634659501,2.042576973698437
1.1627912521362305,0.04434221387383853,0.16,1.1179839825124673,2.4054039962268536,-2.1573651239212177,-0.6309583870511837,2.247739478698953,-2.849508959592573,0.0017511193794455232,2.020125724416745
1.1831884384155273,0.0450166550942612,0.16,1.0964767504523887,2.399004322221789,-2.169169363852541,-0.6339303913104555,2.259903420525635,-2.8472937498488484,7.402035994666911e-05,1.9977081881111856
1.1862056255340576,0.0490365484714081,0.16,1.0747850568138633,2.3926650183086844,-2.169169363852541,-0.6339303913104555,2.259903420525635,-2.847207000984402,7.402035994666911e-05,1.9751364963436258
1.1927270889282227,0.051456922626783044,0.16,1.0529817991461028,2.3861852239762493,-2.180325766776048,-0.6479794332435063,2.2745763990629415,-2.848292882938626,-0.0012034863373190166,1.9524137947333506
1.2028231620788574,0.04844707077818504,0.16,1.0312648462947183,2.3797601215707855,-2.171695285138453,-0.642510240546379,2.264747186928279,-2.84851693748806,-0.0001857706188172384,1.9297909608015447
1.2128417491912842,0.03768014866594758,0.16,1.009490319543643,2.3730770384666626,-2.1774526751075163,-0.6683083104122911,2.2777041401593427,-2.843702326124224,0.004833580637254576,1.9070293899354924
1.2227704524993896,0.04406282791031297,0.16,0.987689036826549,2.366516140818505,-2.180128271709414,-0.6560897648157482,2.2767110182459827,-2.8422017285451187,0.0015352911964122491,1.8842830080016078
1.2328426837921143,0.0433936732528715,0.16,0.9656934486657625,2.3598522360912053,-2.1995588160786506,-0.666390472729983,2.2982896352580555,-2.840443875581371,0.0017278310675609093,1.8613195994945362
1.2427709102630615,0.039879851376677884,0.16,0.943799939095057,2.3532126451425635,-2.189350957070546,-0.663959094864186,2.287815397465142,-2.8372025873987847,0.003299991142738386,1.8384609249807453
1.252981424331665,0.05051931618112135,0.16,0.9216890519137061,2.3468677227037174,-2.2110887181350902,-0.6344922438846101,2.3003247003442806,-2.838980650813264,-0.00181295001803096,1.8154946509233039
1.2628049850463867,0.03860375573403649,0.16,0.8997834174848448,2.339834009796431,-2.1905634428861287,-0.7033712907286382,2.300717142529781,-2.835347900742,0.0036176920562987,1.7924951553239965
1.272860050201416,0.04543530032374789,0.16,0.8775800444073898,2.3331402199990388,-2.2203373077455013,-0.6693789797392213,2.319044195069008,-2.8348788806779766,0.00041019286821274365,1.7693271906888737
1.282846450805664,0.046654223867570226,0.16,0.8553624061620493,2.3263705370139416,-2.221763824534051,-0.676968298509717,2.3226107226987724,-2.834997735292366,-6.899206931438299e-05,1.7461210565207348
1.2928309440612793,0.04170648136470774,0.16,0.8332490902847297,2.3192650164976114,-2.2113315877319573,-0.7105520516330177,2.3226862915557556,-2.8329085863944594,0.0020792021773064374,1.7229024413776113
1.3027169704437256,0.04474218949306092,0.16,0.8107688232484221,2.3126369176483395,-2.2480267036307566,-0.6628098849271957,2.343702413659671,-2.8321329616351494,0.000768801626500448,1.69949613480444
1.31288480758667,0.04433536337958136,0.16,0.7884436377121994,2.305726025264484,-2.232518553622276,-0.6910892383855671,2.337037318418352,-2.8312889255589098,0.0008499088208439671,1.6761427638896165
1.322814702987671,0.04552044284718952,0.16,0.7660239841065426,2.2987512755070467,-2.2419653605656786,-0.697474975743706,2.3479523035541154,-2.8310455172922486,0.00024153359468922573,1.6526793994768054
1.3328452110290527,0.045213957879558356,0.16,0.7437290825803273,2.2920847568913296,-2.229490152621527,-0.6666518615717099,2.327026223568051,-2.8305399519889365,0.0004989782592871211,1.6294365841762533
1.3427588939666748,0.04487141720131351,0.16,0.7211104388795414,2.285036634473471,-2.2618643700785923,-0.7048122417858682,2.36913290568559,-2.8299760982269686,0.000535368123338386,1.6057618935633338
1.3527300357818604,0.04337225400307402,0.16,0.6988115575493629,2.2779747565771244,-2.2298881330178544,-0.7061877896346491,2.339038751282869,-2.828763642797572,0.001214692098644083,1.5823843995970925
1.3627862930297852,0.04349689620517469,0.16,0.6761542739744356,2.2707561050923712,-2.2657283574927245,-0.7218651484753202,2.3779432883334235,-2.8276814809457314,0.0010913371565834254,1.5586169880849368
1.372804880142212,0.04217541761555507,0.16,0.6532702806100343,2.26358360915174,-2.288399336440128,-0.7172495940631407,2.398169823678748,-2.825969057109167,0.0017073994877594397,1.5346515772702878
1.382741928100586,0.04480600484645889,0.16,0.6304752242346511,2.2566522973948726,-2.279505637538326,-0.6931311756867231,2.3825567733587945,-2.825482401656733,0.00048665822862732134,1.5108510300837215
1.3928120136260986,0.04413531920028809,0.16,0.6079736743124965,2.24926133730559,-2.2501549922154584,-0.739096008928275,2.368429943951447,-2.824906571288139,0.0005705842483237462,1.4871735657242797
1.4066901206970215,0.040248162679365956,0.16,0.5855655971330326,2.2417181143296077,-2.2408077179463914,-0.75432229759822,2.3643648951593685,-2.821625616154653,0.0033139907113604278,1.4635332889002441
1.4128732681274414,0.054829255374095734,0.16,0.5628627071258095,2.2345884310330626,-2.270289000722303,-0.7129683296545064,2.3796083681755302,-2.8235183738044047,-0.0019998384924198157,1.439754029898801
1.4228627681732178,0.035797526580436355,0.16,0.5399269501330761,2.2268529446111938,-2.2935756992733425,-0.7735486421868831,2.420509655036801,-2.8192113876683402,0.004385432965361121,1.4155523925708184
1.432931661605835,0.04473777650500811,0.16,0.5167521954390166,2.219720328980554,-2.3174754694059496,-0.7132615630639716,2.4247545460608557,-2.8190554331544573,0.0001555848837446294,1.3913282723010894
1.4428284168243408,0.043503611851171284,0.16,0.49387005234453196,2.2124447061835,-2.2882143094484664,-0.7275622797053849,2.401097998169758,-2.8183973012883885,0.000689734827723921,1.367332105505719
1.4527342319488525,0.04342734101068098,0.16,0.4709414534511734,2.2048918440391123,-2.2928598893358574,-0.7552862144387884,2.4140554545922335,-2.817816986476946,0.0005406267516210811,1.3431991603106197
1.4626784324645996,0.04187017099582164,0.16,0.44827210598228623,2.197410903823391,-2.2669347468887158,-0.7480940215721432,2.3871819812832427,-2.8165451455806996,0.0012898961599293079,1.3193347162120515
1.4727013111114502,0.04066951525807987,0.16,0.4252380984788337,2.1894758333763567,-2.3034007503452525,-0.7935070447034231,2.43624884744663,-2.81487527646534,0.0016456659609730925,1.294973999992278
1.4827287197113037,0.046750910726179346,0.16,0.40211176797455467,2.1818667983678797,-2.3126330504279036,-0.7609035008476983,2.434593552019259,-2.8159760781218,-0.0011069947952408103,1.2706364117732187
1.4930148124694824,0.04132102133571144,0.16,0.37899133577305877,2.174479128383462,-2.31204322014959,-0.7387669984417755,2.42720426207321,-2.8143185930797903,0.0016760444601832604,1.2463793563687084
1.502821683883667,0.03372918948618292,0.16,0.35564779305782396,2.166785167689843,-2.3343542715234813,-0.7693960693619051,2.4578812372711325,-2.809513022570116,0.004836988913313368,1.2218091164541116
